date,time,longitude,latitude,aqi,co,no,no2,so2,o3,pm2_5,pm10,nh3
2022-07-02,19:00:00,98.9853,18.7883,5,4753.11,0.09,60.32,13.35,45.78,62.68,66.2,8.11
2022-07-02,20:00:00,98.9853,18.7883,5,4592.9,0.73,56.89,10.49,11.09,55.95,59.78,6.84
2022-07-02,21:00:00,98.9853,18.7883,5,4486.08,6.03,48.67,8.94,0.41,53.23,57.52,7.09
2022-07-02,22:00:00,98.9853,18.7883,5,4486.08,12.29,43.53,9.18,0.05,56.96,61.95,8.61
2022-07-02,23:00:00,98.9853,18.7883,5,4379.27,17.21,39.41,9.18,0.01,58.23,63.57,9.37
2022-07-03,00:00:00,98.9853,18.7883,5,3952.03,21.68,29.47,7.21,0.0,51.56,56.31,7.85
2022-07-03,01:00:00,98.9853,18.7883,4,3150.94,19.45,20.22,5.19,0.01,40.6,44.32,6.14
2022-07-03,02:00:00,98.9853,18.7883,4,2349.85,11.96,17.14,4.41,0.03,31.61,34.46,5.51
2022-07-03,03:00:00,98.9853,18.7883,4,1895.9,9.5,14.22,4.41,0.06,27.18,29.74,6.08
2022-07-03,04:00:00,98.9853,18.7883,3,1468.66,8.38,11.65,4.53,0.09,22.88,25.25,7.03
2022-07-03,05:00:00,98.9853,18.7883,2,1188.28,8.27,10.28,5.07,0.08,19.64,21.86,8.04
2022-07-03,06:00:00,98.9853,18.7883,2,1174.93,11.18,9.68,6.08,0.02,19.03,21.31,8.74
2022-07-03,07:00:00,98.9853,18.7883,3,1655.58,22.58,10.28,8.7,0.0,22.29,24.98,9.75
2022-07-03,08:00:00,98.9853,18.7883,3,2510.07,40.23,12.34,10.73,0.04,24.43,27.44,8.87
2022-07-03,09:00:00,98.9853,18.7883,3,2937.32,49.17,13.02,10.25,0.09,23.93,27.02,6.21
2022-07-03,10:00:00,98.9853,18.7883,3,2616.88,42.02,13.88,10.25,0.16,21.85,24.91,5.13
2022-07-03,11:00:00,98.9853,18.7883,2,1068.12,5.42,20.05,9.06,4.65,11.71,14.25,5.07
2022-07-03,12:00:00,98.9853,18.7883,1,827.79,1.34,16.79,7.33,14.31,8.83,11.17,4.18
2022-07-03,13:00:00,98.9853,18.7883,1,761.03,1.12,13.71,6.79,26.46,7.74,9.96,3.93
2022-07-03,14:00:00,98.9853,18.7883,1,687.6,0.99,10.2,6.14,50.07,7.06,9.4,3.67
2022-07-03,15:00:00,98.9853,18.7883,1,654.22,0.66,9.68,6.08,56.51,6.47,8.75,3.8
2022-07-03,16:00:00,98.9853,18.7883,1,694.27,0.45,11.65,6.56,51.5,6.2,8.18,4.12
2022-07-03,17:00:00,98.9853,18.7883,2,2109.53,5.92,39.07,8.23,13.23,11.93,14.32,5.19
2022-07-03,18:00:00,98.9853,18.7883,3,4272.46,37.1,45.24,11.21,0.64,22.51,25.8,7.79
2022-07-03,19:00:00,98.9853,18.7883,4,5607.6,67.06,44.55,16.21,0.04,32.65,37.08,13.55
2022-07-03,20:00:00,98.9853,18.7883,4,6462.1,88.51,45.93,20.98,0.0,42.28,47.53,19.25
2022-07-03,21:00:00,98.9853,18.7883,4,6408.69,95.67,39.41,20.03,0.0,48.24,54.01,19.25
2022-07-03,22:00:00,98.9853,18.7883,4,5340.58,83.15,27.42,13.71,0.0,46.08,52.48,12.79
2022-07-03,23:00:00,98.9853,18.7883,4,4005.43,63.48,17.48,7.87,0.0,38.55,45.19,7.16
2022-07-04,00:00:00,98.9853,18.7883,4,3150.94,50.51,13.37,5.25,0.0,31.84,38.01,5.45
2022-07-04,01:00:00,98.9853,18.7883,4,2483.37,39.79,11.65,4.41,0.0,27.01,32.48,5.07
2022-07-04,02:00:00,98.9853,18.7883,3,1895.9,29.95,9.94,4.23,0.0,23.71,28.96,5.26
2022-07-04,03:00:00,98.9853,18.7883,3,1655.58,27.94,7.8,4.47,0.0,24.29,29.76,6.21
2022-07-04,04:00:00,98.9853,18.7883,4,1562.12,28.61,6.94,5.13,0.0,26.1,31.52,7.47
2022-07-04,05:00:00,98.9853,18.7883,4,1535.42,29.5,7.11,5.78,0.0,27.7,33.0,8.87
2022-07-04,06:00:00,98.9853,18.7883,4,1708.98,34.42,7.03,6.56,0.0,30.7,36.29,9.37
2022-07-04,07:00:00,98.9853,18.7883,4,2563.48,53.64,7.8,9.3,0.01,38.08,44.54,10.01
2022-07-04,08:00:00,98.9853,18.7883,4,3524.78,69.74,12.34,11.8,0.13,38.99,44.81,8.99
2022-07-04,09:00:00,98.9853,18.7883,4,3845.21,73.31,15.94,12.04,0.46,34.83,39.84,7.28
2022-07-04,10:00:00,98.9853,18.7883,4,3204.35,54.54,21.08,12.4,1.56,27.93,32.42,7.22
2022-07-04,11:00:00,98.9853,18.7883,2,1348.5,10.51,25.7,12.4,10.1,13.96,17.52,7.41
2022-07-04,12:00:00,98.9853,18.7883,2,1241.68,3.74,27.42,11.21,16.63,11.84,14.84,6.59
2022-07-04,13:00:00,98.9853,18.7883,2,1255.04,2.32,27.42,10.49,20.38,10.63,13.08,6.21
2022-07-04,14:00:00,98.9853,18.7883,1,1228.33,2.15,26.39,9.42,23.96,9.2,11.3,5.76
2022-07-04,15:00:00,98.9853,18.7883,1,1214.98,2.35,25.36,8.82,26.46,8.4,10.39,5.57
2022-07-04,16:00:00,98.9853,18.7883,1,1295.09,3.41,25.02,9.18,36.84,8.79,10.71,5.7
2022-07-04,17:00:00,98.9853,18.7883,2,2750.4,8.16,50.04,10.73,33.62,16.01,18.69,7.16
2022-07-04,18:00:00,98.9853,18.7883,4,4753.11,25.03,68.55,13.71,5.14,26.35,30.31,9.88
2022-07-04,19:00:00,98.9853,18.7883,4,5874.63,55.88,56.21,17.17,0.17,35.33,40.75,14.06
2022-07-04,20:00:00,98.9853,18.7883,4,6568.91,81.36,45.93,20.27,0.0,44.17,50.69,18.24
2022-07-04,21:00:00,98.9853,18.7883,5,6568.91,94.77,35.64,18.36,0.0,50.84,58.41,16.97
2022-07-04,22:00:00,98.9853,18.7883,5,5981.45,91.2,29.13,14.19,0.0,54.33,63.41,12.54
2022-07-04,23:00:00,98.9853,18.7883,5,5233.76,82.25,25.36,10.97,0.0,53.02,63.03,9.88
2022-07-05,00:00:00,98.9853,18.7883,5,4699.71,76.89,22.62,10.49,0.0,50.15,60.05,11.53
2022-07-05,01:00:00,98.9853,18.7883,4,4219.06,70.63,21.42,11.09,0.0,47.63,57.18,14.95
2022-07-05,02:00:00,98.9853,18.7883,4,3685.0,62.58,21.08,12.16,0.0,46.5,55.7,18.49
2022-07-05,03:00:00,98.9853,18.7883,4,3284.45,57.22,19.19,12.52,0.0,46.7,55.2,20.01
2022-07-05,04:00:00,98.9853,18.7883,4,3044.13,56.33,15.94,12.04,0.0,48.55,56.36,19.25
2022-07-05,05:00:00,98.9853,18.7883,4,2883.91,55.88,14.05,12.04,0.0,49.54,56.94,19.76
2022-07-05,06:00:00,98.9853,18.7883,5,3044.13,59.9,14.91,15.5,0.0,53.07,60.64,25.84
2022-07-05,07:00:00,98.9853,18.7883,5,4005.43,77.78,17.99,22.17,0.03,61.7,70.09,33.44
2022-07-05,08:00:00,98.9853,18.7883,5,5287.17,95.67,26.73,28.37,0.61,64.22,72.38,34.45
2022-07-05,09:00:00,98.9853,18.7883,5,6034.85,92.98,55.52,31.95,5.28,64.19,71.59,33.44
2022-07-05,10:00:00,98.9853,18.7883,5,5500.79,30.85,112.41,29.09,84.4,70.57,77.05,26.85
2022-07-05,11:00:00,98.9853,18.7883,4,1762.39,2.32,27.08,15.02,154.5,36.16,40.31,10.89
2022-07-05,12:00:00,98.9853,18.7883,3,947.95,0.76,11.31,9.89,117.3,20.2,22.98,6.71
2022-07-05,13:00:00,98.9853,18.7883,2,707.63,0.53,9.94,7.63,77.25,10.94,12.9,5.13
2022-07-05,14:00:00,98.9853,18.7883,1,834.47,0.72,15.42,8.82,49.35,8.69,10.62,5.64
2022-07-05,15:00:00,98.9853,18.7883,1,1121.52,1.26,21.59,10.61,37.55,9.99,12.21,6.21
2022-07-05,16:00:00,98.9853,18.7883,2,1308.44,1.55,25.36,10.25,28.61,10.19,12.38,5.51
2022-07-05,17:00:00,98.9853,18.7883,2,2830.51,19.45,36.33,9.66,4.69,15.5,18.3,5.26
2022-07-05,18:00:00,98.9853,18.7883,4,5020.14,66.16,29.47,11.44,0.27,25.28,29.3,6.84
2022-07-05,19:00:00,98.9853,18.7883,4,6622.31,106.39,25.02,14.78,0.02,36.49,42.14,10.51
2022-07-05,20:00:00,98.9853,18.7883,4,7690.43,130.53,27.42,19.79,0.0,48.3,55.29,16.21
2022-07-05,21:00:00,98.9853,18.7883,5,8224.49,146.63,29.47,22.89,0.0,58.78,66.47,20.27
2022-07-05,22:00:00,98.9853,18.7883,5,7904.05,143.05,29.82,23.6,0.0,64.34,72.26,21.53
2022-07-05,23:00:00,98.9853,18.7883,5,6942.75,121.59,32.56,23.37,0.0,62.8,70.14,20.77
2022-07-06,00:00:00,98.9853,18.7883,5,6835.94,123.38,33.24,23.37,0.0,65.21,72.08,21.79
2022-07-06,01:00:00,98.9853,18.7883,5,6462.1,118.02,33.24,21.93,0.0,64.96,71.2,22.04
2022-07-06,02:00:00,98.9853,18.7883,5,5874.63,109.08,31.19,20.5,0.0,64.85,70.68,22.29
2022-07-06,03:00:00,98.9853,18.7883,5,5287.17,101.92,26.73,17.64,0.0,65.4,70.94,19.76
2022-07-06,04:00:00,98.9853,18.7883,5,4699.71,91.2,21.93,13.47,0.0,65.08,70.16,14.44
2022-07-06,05:00:00,98.9853,18.7883,5,4058.84,75.1,19.71,10.01,0.0,61.64,66.48,10.39
2022-07-06,06:00:00,98.9853,18.7883,5,3685.0,65.27,19.54,10.01,0.0,59.6,64.67,10.77
2022-07-06,07:00:00,98.9853,18.7883,5,4005.43,70.63,21.93,13.71,0.09,62.16,68.05,13.68
2022-07-06,08:00:00,98.9853,18.7883,5,5073.55,91.2,28.1,18.12,0.15,67.41,73.76,14.31
2022-07-06,09:00:00,98.9853,18.7883,5,5714.42,100.14,31.87,17.4,0.37,69.43,75.5,9.37
2022-07-06,10:00:00,98.9853,18.7883,5,5073.55,79.57,42.84,17.88,1.37,68.17,73.71,7.73
2022-07-06,11:00:00,98.9853,18.7883,4,1815.8,11.4,45.24,15.14,7.96,33.61,36.87,7.54
2022-07-06,12:00:00,98.9853,18.7883,3,1401.9,2.88,38.39,12.28,12.7,22.56,25.07,6.21
2022-07-06,13:00:00,98.9853,18.7883,2,1415.25,0.92,38.73,12.64,12.52,19.97,22.36,6.52
2022-07-06,14:00:00,98.9853,18.7883,3,1602.17,1.33,42.5,15.74,10.46,21.54,24.28,8.04
2022-07-06,15:00:00,98.9853,18.7883,4,1895.9,2.93,48.67,19.07,12.87,26.36,29.73,9.25
2022-07-06,16:00:00,98.9853,18.7883,4,2002.72,2.32,51.41,18.36,19.85,29.2,32.87,8.04
2022-07-06,17:00:00,98.9853,18.7883,4,3578.19,16.09,58.26,13.23,6.26,37.28,41.53,5.32
2022-07-06,18:00:00,98.9853,18.7883,5,6088.26,51.86,63.06,14.9,0.75,51.65,56.89,8.11
2022-07-06,19:00:00,98.9853,18.7883,5,8010.86,90.3,65.8,21.22,0.09,67.56,74.02,14.57
2022-07-06,20:00:00,98.9853,18.7883,5,9078.98,114.44,71.29,28.85,0.0,79.92,87.14,22.29
2022-07-06,21:00:00,98.9853,18.7883,5,9185.79,123.38,72.66,31.95,0.0,87.96,95.53,26.35
2022-07-06,22:00:00,98.9853,18.7883,5,8651.73,119.81,64.43,29.8,0.0,91.44,99.36,25.84
2022-07-06,23:00:00,98.9853,18.7883,5,7476.81,107.29,51.41,24.32,0.0,85.68,93.36,21.79
2022-07-07,00:00:00,98.9853,18.7883,5,6141.66,92.09,40.1,18.36,0.0,73.13,79.77,17.23
2022-07-07,01:00:00,98.9853,18.7883,5,4699.71,72.42,29.82,13.11,0.0,58.02,63.44,13.81
2022-07-07,02:00:00,98.9853,18.7883,4,3391.27,53.2,21.25,9.66,0.0,45.42,50.02,11.53
2022-07-07,03:00:00,98.9853,18.7883,4,2483.37,39.79,15.08,7.75,0.0,36.36,40.43,10.01
2022-07-07,04:00:00,98.9853,18.7883,4,1789.09,28.61,11.82,6.5,0.0,28.81,32.39,8.49
2022-07-07,05:00:00,98.9853,18.7883,3,1335.14,19.89,10.62,5.96,0.0,22.5,25.53,7.35
2022-07-07,06:00:00,98.9853,18.7883,3,1268.39,19.22,10.02,6.68,0.0,20.57,23.58,7.47
2022-07-07,07:00:00,98.9853,18.7883,3,1869.2,32.19,10.2,9.3,0.01,23.79,27.37,8.61
2022-07-07,08:00:00,98.9853,18.7883,4,3204.35,58.11,12.51,12.76,0.05,28.22,32.36,9.75
2022-07-07,09:00:00,98.9853,18.7883,4,4379.27,81.36,15.25,15.5,0.13,31.82,36.31,10.89
2022-07-07,10:00:00,98.9853,18.7883,4,4753.11,88.51,18.68,17.17,0.34,34.36,39.08,12.03
2022-07-07,11:00:00,98.9853,18.7883,4,4592.9,76.0,32.22,18.36,1.86,34.9,39.74,13.17
2022-07-07,12:00:00,98.9853,18.7883,4,4432.68,50.07,61.69,20.74,5.72,35.42,40.15,15.07
2022-07-07,13:00:00,98.9853,18.7883,4,4379.27,16.99,98.71,22.89,36.84,38.5,42.95,16.47
2022-07-07,14:00:00,98.9853,18.7883,5,4272.46,2.32,85.68,23.6,147.34,52.94,57.44,15.71
2022-07-07,15:00:00,98.9853,18.7883,4,3845.21,0.87,54.84,19.07,135.9,49.53,54.09,11.91
2022-07-07,16:00:00,98.9853,18.7883,4,3044.13,0.52,40.44,15.14,81.54,36.16,40.19,7.66
2022-07-07,17:00:00,98.9853,18.7883,4,2403.26,0.39,39.07,14.31,44.7,25.82,29.42,6.46
2022-07-07,18:00:00,98.9853,18.7883,4,3070.83,1.96,52.09,12.16,11.98,26.37,30.34,4.88
2022-07-07,19:00:00,98.9853,18.7883,3,3177.64,8.05,44.55,10.25,0.94,24.97,29.94,4.56
2022-07-07,20:00:00,98.9853,18.7883,4,3391.27,23.02,31.19,8.82,0.01,27.07,33.48,5.07
2022-07-07,21:00:00,98.9853,18.7883,4,3738.4,40.23,21.76,8.23,0.0,32.66,40.47,5.57
2022-07-07,22:00:00,98.9853,18.7883,4,3791.81,49.17,16.62,7.99,0.0,37.02,46.11,6.21
2022-07-07,23:00:00,98.9853,18.7883,4,3685.0,54.54,14.39,7.75,0.0,39.11,48.9,6.65
2022-07-08,00:00:00,98.9853,18.7883,4,3524.78,56.77,13.02,6.91,0.0,38.22,47.54,6.97
2022-07-08,01:00:00,98.9853,18.7883,4,3177.64,54.09,11.65,6.32,0.0,35.93,44.43,7.85
2022-07-08,02:00:00,98.9853,18.7883,4,2696.99,48.73,9.77,6.26,0.0,34.38,42.65,9.12
2022-07-08,03:00:00,98.9853,18.7883,4,2243.04,43.36,8.14,6.32,0.0,32.82,40.86,10.26
2022-07-08,04:00:00,98.9853,18.7883,4,1895.9,38.44,7.63,6.62,0.0,31.37,39.29,11.27
2022-07-08,05:00:00,98.9853,18.7883,4,1708.98,35.32,7.11,6.5,0.0,30.45,37.91,10.39
2022-07-08,06:00:00,98.9853,18.7883,4,1762.39,37.1,5.65,5.42,0.0,30.96,38.01,6.52
2022-07-08,07:00:00,98.9853,18.7883,4,2483.37,50.96,5.48,6.08,0.0,34.84,41.71,4.43
2022-07-08,08:00:00,98.9853,18.7883,3,1949.31,29.5,13.54,8.23,0.25,23.68,28.58,4.94
2022-07-08,09:00:00,98.9853,18.7883,3,2136.23,29.06,17.65,10.25,1.3,22.37,27.2,5.45
2022-07-08,10:00:00,98.9853,18.7883,3,2162.93,23.25,27.08,13.35,5.45,22.87,28.12,7.16
2022-07-08,11:00:00,98.9853,18.7883,2,1068.12,4.02,20.39,9.42,32.54,11.96,15.2,5.45
2022-07-08,12:00:00,98.9853,18.7883,2,854.49,1.51,14.22,8.46,65.09,10.67,13.14,5.19
2022-07-08,13:00:00,98.9853,18.7883,2,867.84,0.88,10.88,8.46,103.0,14.89,17.1,5.26
2022-07-08,14:00:00,98.9853,18.7883,4,1081.47,0.8,12.34,10.37,134.47,25.45,27.86,6.27
2022-07-08,15:00:00,98.9853,18.7883,4,1415.25,0.88,17.14,12.76,143.05,36.71,39.65,7.47
2022-07-08,16:00:00,98.9853,18.7883,4,1575.47,0.94,21.25,12.52,120.16,36.39,39.56,7.09
2022-07-08,17:00:00,98.9853,18.7883,4,2082.82,1.56,34.27,11.09,74.39,30.83,34.0,6.4
2022-07-08,18:00:00,98.9853,18.7883,4,2883.91,2.99,51.41,10.01,27.54,27.23,30.49,5.64
2022-07-08,19:00:00,98.9853,18.7883,3,3150.94,7.6,50.72,9.06,2.91,23.97,27.4,5.0
2022-07-08,20:00:00,98.9853,18.7883,3,3417.97,23.69,40.78,11.32,0.02,24.5,28.12,8.61
2022-07-08,21:00:00,98.9853,18.7883,4,4005.43,42.92,37.01,16.93,0.0,29.79,34.04,15.83
2022-07-08,22:00:00,98.9853,18.7883,4,4592.9,59.9,35.3,22.41,0.0,38.79,44.1,22.8
2022-07-08,23:00:00,98.9853,18.7883,4,5340.58,77.78,35.3,27.18,0.0,48.5,54.5,28.88
2022-07-09,00:00:00,98.9853,18.7883,5,5767.82,90.3,34.62,29.33,0.0,53.07,58.79,32.93
2022-07-09,01:00:00,98.9853,18.7883,5,5447.39,88.51,31.87,27.18,0.0,51.36,56.32,32.42
2022-07-09,02:00:00,98.9853,18.7883,4,4432.68,77.78,21.93,17.64,0.0,47.34,52.06,22.55
2022-07-09,03:00:00,98.9853,18.7883,4,3685.0,69.74,14.74,11.8,0.0,45.36,50.38,16.72
2022-07-09,04:00:00,98.9853,18.7883,4,3097.53,63.48,12.0,9.54,0.0,43.72,48.79,15.58
2022-07-09,05:00:00,98.9853,18.7883,4,2643.59,55.43,12.17,8.7,0.0,41.4,45.95,15.33
2022-07-09,06:00:00,98.9853,18.7883,4,2403.26,50.96,13.19,9.3,0.0,40.86,45.47,15.96
2022-07-09,07:00:00,98.9853,18.7883,4,2723.69,55.88,15.08,12.04,0.01,42.97,48.21,17.73
2022-07-09,08:00:00,98.9853,18.7883,4,3337.86,62.58,18.68,13.95,0.18,41.8,46.99,15.71
2022-07-09,09:00:00,98.9853,18.7883,4,3631.59,62.58,21.25,12.28,0.51,37.7,42.37,10.01
2022-07-09,10:00:00,98.9853,18.7883,4,3124.24,45.15,27.76,11.32,1.79,32.3,36.38,7.35
2022-07-09,11:00:00,98.9853,18.7883,4,2323.15,16.99,37.36,12.76,6.53,26.77,30.56,7.22
2022-07-09,12:00:00,98.9853,18.7883,4,2510.07,7.04,47.3,12.99,30.04,27.17,30.85,8.61
2022-07-09,13:00:00,98.9853,18.7883,4,2830.51,1.98,51.41,15.5,107.29,31.53,35.0,12.03
2022-07-09,14:00:00,98.9853,18.7883,4,2964.02,1.13,44.55,17.17,171.66,35.96,39.4,14.06
2022-07-09,15:00:00,98.9853,18.7883,4,2670.29,0.78,36.33,15.26,143.05,30.66,33.81,12.29
2022-07-09,16:00:00,98.9853,18.7883,3,2082.82,0.6,29.82,11.44,84.4,20.05,22.56,8.61
2022-07-09,17:00:00,98.9853,18.7883,2,2723.69,1.79,50.72,10.73,24.32,17.6,19.85,8.11
2022-07-09,18:00:00,98.9853,18.7883,3,4539.49,22.8,69.92,15.74,1.23,24.83,27.52,13.3
2022-07-09,19:00:00,98.9853,18.7883,4,6195.07,57.22,72.66,22.41,0.04,35.44,38.91,20.27
2022-07-09,20:00:00,98.9853,18.7883,4,7156.37,76.89,76.09,26.94,0.0,44.51,48.59,25.84
2022-07-09,21:00:00,98.9853,18.7883,5,7690.43,87.62,78.83,30.04,0.0,52.78,57.26,30.4
2022-07-09,22:00:00,98.9853,18.7883,5,8117.68,96.56,84.31,32.9,0.0,63.75,68.7,34.96
2022-07-09,23:00:00,98.9853,18.7883,5,8331.3,101.92,87.05,34.33,0.0,71.96,77.02,37.49
2022-07-10,00:00:00,98.9853,18.7883,5,8224.49,102.82,86.37,33.86,0.0,73.99,78.59,38.5
2022-07-10,01:00:00,98.9853,18.7883,5,7049.56,88.51,78.83,28.85,0.0,67.3,71.14,34.96
2022-07-10,02:00:00,98.9853,18.7883,5,4859.92,52.3,65.8,20.27,0.0,53.1,56.19,23.81
2022-07-10,03:00:00,98.9853,18.7883,4,3845.21,36.21,53.47,14.9,0.0,47.24,49.92,16.72
2022-07-10,04:00:00,98.9853,18.7883,4,3017.43,25.7,39.41,10.25,0.0,39.75,42.05,10.26
2022-07-10,05:00:00,98.9853,18.7883,4,2082.82,15.2,28.1,7.15,0.01,30.86,32.87,6.46
2022-07-10,06:00:00,98.9853,18.7883,4,1735.69,12.63,24.33,7.57,0.01,28.34,30.43,7.47
2022-07-10,07:00:00,98.9853,18.7883,4,2136.23,21.9,26.39,11.44,0.03,32.94,35.62,11.27
2022-07-10,08:00:00,98.9853,18.7883,4,3124.24,41.57,30.5,16.21,0.61,39.0,42.32,14.57
2022-07-10,09:00:00,98.9853,18.7883,4,3685.0,49.62,32.9,14.78,1.68,40.75,44.28,10.51
2022-07-10,10:00:00,98.9853,18.7883,4,3231.05,28.39,46.61,13.47,10.28,37.99,41.34,7.35
2022-07-10,11:00:00,98.9853,18.7883,4,1588.82,3.02,32.56,13.95,72.24,25.25,27.73,7.47
2022-07-10,12:00:00,98.9853,18.7883,4,1575.47,1.1,22.62,12.76,128.75,29.58,31.97,6.78
2022-07-10,13:00:00,98.9853,18.7883,4,1575.47,0.62,15.94,11.09,154.5,31.87,34.09,6.08
2022-07-10,14:00:00,98.9853,18.7883,4,1628.88,0.48,16.96,10.97,144.48,34.01,36.29,6.21
2022-07-10,15:00:00,98.9853,18.7883,4,1869.2,0.49,21.93,12.76,123.02,39.0,41.51,6.84
2022-07-10,16:00:00,98.9853,18.7883,4,2029.42,0.42,26.39,12.87,95.84,38.71,41.27,6.46
2022-07-10,17:00:00,98.9853,18.7883,4,2403.26,0.12,37.7,11.21,49.35,34.61,37.17,5.64
2022-07-10,18:00:00,98.9853,18.7883,4,3204.35,0.83,56.21,11.09,13.59,36.36,39.3,6.27
2022-07-10,19:00:00,98.9853,18.7883,4,3898.62,5.98,65.8,13.11,1.11,42.43,46.01,8.74
2022-07-10,20:00:00,98.9853,18.7883,4,4325.87,10.06,71.97,15.74,0.15,48.11,52.07,11.78
2022-07-10,21:00:00,98.9853,18.7883,5,4432.68,11.62,74.71,16.69,0.04,51.88,55.9,13.55
2022-07-10,22:00:00,98.9853,18.7883,5,4539.49,13.52,76.77,17.64,0.01,56.57,60.7,14.82
2022-07-10,23:00:00,98.9853,18.7883,5,4806.52,18.78,82.94,19.79,0.0,62.71,67.13,18.24
2022-07-11,00:00:00,98.9853,18.7883,5,5180.36,25.03,90.48,21.93,0.0,67.99,72.54,22.55
2022-07-11,01:00:00,98.9853,18.7883,5,5340.58,27.94,97.33,23.37,0.0,71.61,75.98,26.35
2022-07-11,02:00:00,98.9853,18.7883,5,5287.17,27.72,100.08,24.8,0.0,77.85,82.45,30.15
2022-07-11,03:00:00,98.9853,18.7883,5,5126.95,26.82,100.08,25.75,0.0,84.04,88.99,34.45
2022-07-11,04:00:00,98.9853,18.7883,5,4806.52,25.26,97.33,25.99,0.0,88.3,93.6,36.98
2022-07-11,05:00:00,98.9853,18.7883,5,3898.62,15.2,79.51,19.79,0.01,82.0,87.01,25.84
2022-07-11,06:00:00,98.9853,18.7883,5,3524.78,11.06,64.43,14.9,0.0,80.17,85.01,15.45
2022-07-11,07:00:00,98.9853,18.7883,5,3685.0,15.42,56.89,14.31,0.04,83.06,88.18,10.39
2022-07-11,08:00:00,98.9853,18.7883,5,3631.59,22.13,52.78,17.88,0.69,73.62,78.92,9.5
2022-07-11,09:00:00,98.9853,18.7883,5,4539.49,38.89,50.72,18.6,1.45,71.43,77.14,9.63
2022-07-11,10:00:00,98.9853,18.7883,5,5073.55,40.68,63.75,21.93,3.49,71.99,78.23,12.79
2022-07-11,11:00:00,98.9853,18.7883,5,4966.74,22.13,86.37,24.56,12.16,70.57,77.09,15.2
2022-07-11,12:00:00,98.9853,18.7883,5,4432.68,4.02,74.71,20.98,53.64,67.16,73.33,11.4
2022-07-11,13:00:00,98.9853,18.7883,5,3471.37,1.42,46.61,19.79,95.84,58.46,63.94,9.25
2022-07-11,14:00:00,98.9853,18.7883,4,1562.12,0.99,20.05,14.78,87.26,27.14,31.23,7.41
2022-07-11,15:00:00,98.9853,18.7883,2,1161.58,0.56,17.14,11.32,61.51,16.85,20.41,5.89
2022-07-11,16:00:00,98.9853,18.7883,2,1094.82,0.42,18.68,10.61,44.35,13.57,16.85,5.57
2022-07-11,17:00:00,98.9853,18.7883,2,2616.88,10.84,42.5,11.09,8.23,19.48,23.27,5.76
2022-07-11,18:00:00,98.9853,18.7883,4,5073.55,53.64,43.53,14.78,0.33,32.09,37.23,8.99
2022-07-11,19:00:00,98.9853,18.7883,4,6408.69,86.72,41.81,20.5,0.03,43.78,50.49,14.57
2022-07-11,20:00:00,98.9853,18.7883,5,7370.0,108.18,47.98,27.66,0.0,56.53,64.35,21.79
2022-07-11,21:00:00,98.9853,18.7883,5,8117.68,128.75,50.72,33.38,0.0,69.79,78.3,28.63
2022-07-11,22:00:00,98.9853,18.7883,5,8010.86,134.11,47.3,34.81,0.0,76.84,85.71,31.92
2022-07-11,23:00:00,98.9853,18.7883,5,7370.0,126.96,41.47,32.9,0.0,75.63,84.25,31.41
2022-07-12,00:00:00,98.9853,18.7883,5,6782.53,123.38,35.99,28.37,0.0,72.62,80.55,28.63
2022-07-12,01:00:00,98.9853,18.7883,5,6248.47,119.81,30.16,22.89,0.0,71.4,78.58,24.32
2022-07-12,02:00:00,98.9853,18.7883,5,5500.79,111.76,22.28,16.69,0.0,69.73,76.44,18.75
2022-07-12,03:00:00,98.9853,18.7883,5,4753.11,103.71,16.28,12.99,0.0,67.28,73.75,15.96
2022-07-12,04:00:00,98.9853,18.7883,5,4058.84,94.77,13.19,11.21,0.0,63.87,70.17,14.82
2022-07-12,05:00:00,98.9853,18.7883,5,3578.19,85.83,11.65,10.37,0.0,61.79,68.26,15.07
2022-07-12,06:00:00,98.9853,18.7883,5,3391.27,84.94,10.62,10.85,0.0,62.3,69.23,16.21
2022-07-12,07:00:00,98.9853,18.7883,5,3952.03,96.56,10.54,13.95,0.0,65.9,73.48,18.24
2022-07-12,08:00:00,98.9853,18.7883,5,5126.95,116.23,13.71,17.4,0.11,69.31,76.89,17.73
2022-07-12,09:00:00,98.9853,18.7883,5,6088.26,130.53,18.16,15.74,0.58,72.68,80.14,10.89
2022-07-12,10:00:00,98.9853,18.7883,5,5821.23,100.14,42.16,13.47,4.16,69.2,76.37,7.66
2022-07-12,11:00:00,98.9853,18.7883,4,2056.12,5.14,44.55,15.26,76.53,34.44,39.16,8.74
2022-07-12,12:00:00,98.9853,18.7883,4,2029.42,1.33,36.67,14.54,114.44,37.32,41.52,8.11
2022-07-12,13:00:00,98.9853,18.7883,4,2323.15,0.54,40.78,14.78,105.86,42.53,46.38,8.49
2022-07-12,14:00:00,98.9853,18.7883,5,3524.78,0.38,68.55,18.12,63.66,51.5,55.47,11.65
2022-07-12,15:00:00,98.9853,18.7883,5,5233.76,0.62,109.67,25.03,51.5,67.88,72.31,17.48
2022-07-12,16:00:00,98.9853,18.7883,5,6515.5,1.33,141.2,30.52,65.8,83.96,88.39,21.53
2022-07-12,17:00:00,98.9853,18.7883,5,8010.86,1.79,157.65,35.29,145.91,112.03,116.81,24.07
2022-07-12,18:00:00,98.9853,18.7883,5,8758.54,0.24,157.65,32.9,79.39,120.79,126.03,22.55
